feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,label
-0.738986,-0.494353,-0.35697,-0.19451,0.0804665,-0.0463736,0.0670187,-0.0797146,-0.721207,-0.800403,-0.660352,-0.709815,-0.132201,-0.185525,0.446901,-0.691794,1.1914,-0.700246,2
-0.629332,-1.38156,-0.35697,-0.19451,1.10969,-0.0559123,-0.0868708,-0.120979,0.566189,0.493476,0.720641,0.445149,-1.12019,1.4949,-1.4095,0.708687,-0.380957,-0.478702,3
0.494625,0.201495,-0.35697,-0.19451,-0.681158,-0.124274,-0.640875,-0.137245,-0.937551,-0.914569,-0.94625,-0.938975,0.970895,-0.827037,0.427664,-0.981727,2.51022,-0.297228,4
-0.12218,1.05391,-0.35697,-0.19451,0.121636,-0.0800688,2.26764,0.626433,-0.140084,-0.115408,-0.14216,-0.159832,0.337813,-0.128755,-0.1206,-0.158524,-0.771635,-0.551703,5
-0.656745,1.0713,-0.35697,-0.19451,0.389234,0.0435628,1.05191,0.405955,-0.11777,-0.102723,-0.10387,-0.14761,0.2323,-0.00385843,-0.226405,-0.12746,-0.685616,-0.467455,5
1.2485,0.479834,-0.35697,-0.19451,-0.639989,-0.121089,-0.640875,-0.137245,-0.967626,-0.936767,-1.00751,-0.938975,1.06682,-1.0598,0.725842,-1.04386,-0.896462,-0.473359,4
-0.135887,-0.7379,-0.35697,-0.19451,-0.434144,-0.112883,-0.471596,-0.133545,1.80411,1.68587,1.85403,1.83844,-2.53983,1.81281,-0.524583,1.85806,-0.712512,-0.65964,1
-0.999415,1.0713,-0.35697,-0.19451,-0.0842092,-0.095595,-0.41004,-0.123987,-0.466056,-0.511817,-0.596535,-0.260663,-0.0362799,-1.25282,2.15902,-0.476933,-0.133306,2.46855,6
-0.752693,1.28006,-0.35697,4.39036,0.306896,-0.0823619,0.790301,-0.0844746,0.466263,0.458592,0.54706,0.371818,-0.448742,0.921508,-1.11132,0.532656,-0.56147,-0.433956,5
-1.1776,0.236287,-0.35697,-0.19451,-0.619405,-0.126647,-0.594708,-0.138345,-0.934641,-0.936767,-0.920724,-0.938975,0.740683,-0.673756,0.398808,-0.95584,2.51022,-0.473359,4
1.35815,2.06289,-0.35697,-0.19451,-0.00187135,-0.108809,-0.0560933,-0.0845008,-0.662997,-0.689408,-0.767564,-0.505099,0.299445,-1.24147,1.80313,-0.684028,0.121126,2.42633,6
-0.670452,0.184098,2.41015,-0.19451,0.245142,-0.0951949,-0.271539,-0.130916,0.311038,0.258802,0.434742,0.209878,-0.726914,1.08047,-1.1017,0.418754,-0.375726,-0.468518,3
1.61858,-1.31197,-0.35697,-0.19451,-0.248884,-0.122683,-0.317705,-0.118697,2.5618,2.70385,2.34158,2.66036,-0.794059,0.631976,-0.274498,2.3525,-1.31368,-0.592448,1
0.700227,-0.0942407,-0.35697,-0.19451,-0.557652,-0.123922,-0.471596,-0.136834,-0.811431,-0.71795,-0.854354,-0.8412,1.50805,-0.951934,0.100629,-0.873002,0.48533,0.313593,0
-1.05424,0.86255,-0.35697,-0.19451,-0.269469,-0.103454,-0.271539,-0.112251,-0.467026,-0.467419,-0.637378,-0.257607,0.376182,-1.51964,2.1975,-0.474344,-0.338301,2.24058,6
1.49522,-1.67729,2.41015,-0.19451,-0.392976,-0.113403,-0.10226,-0.117102,2.24262,2.24719,2.17056,2.29981,-1.78205,1.35864,-0.514964,2.17906,-1.01387,-0.62874,1
0.467212,1.50621,-0.35697,-0.19451,-0.145963,-0.0968338,-0.240761,-0.103394,-0.630982,-0.667209,-0.739484,-0.459267,0.184339,-1.24147,1.91855,-0.645198,0.146921,2.45361,6
0.467212,-1.45114,-0.35697,-0.19451,-0.372391,-0.113469,-0.517763,-0.137245,2.30762,2.3233,2.23948,2.3487,-1.73409,1.43812,-0.697719,2.24896,-1.02155,-0.603107,1
0.974363,2.04549,-0.35697,-0.19451,-0.125378,-0.102139,-0.348484,-0.119657,-0.754192,-0.76869,-0.854354,-0.61204,0.481696,-1.28688,1.69733,-0.774632,0.361644,2.35564,6
-0.725279,-1.59031,2.41015,4.39036,0.759754,-0.0670309,-0.0407042,-0.106656,0.50604,0.449078,0.656824,0.374873,-0.928349,1.42109,-1.47683,0.64397,-0.36128,-0.451494,3
-0.588211,-0.0594483,-0.35697,-0.19451,1.39787,0.919226,0.974969,0.881108,-0.788147,-0.841629,-0.721616,-0.80759,0.155563,-0.202557,0.187197,-0.753923,1.73449,-0.567667,2
0.851002,0.671192,-0.35697,-0.19451,-0.145962,-0.101789,2.56004,1.10297,0.161634,0.112923,0.217766,0.139603,-0.57344,0.50708,-0.284117,0.198715,-0.554996,-0.665735,5
-1.10907,-0.772692,-0.35697,-0.19451,-0.537067,-0.119632,-0.456207,-0.133307,1.85164,1.74296,1.89232,1.88733,-2.49187,1.7901,-0.534202,1.8969,-0.739408,-0.656859,1
-0.684159,-0.181222,-0.35697,4.39036,0.389234,-0.0353799,1.03653,-0.0343332,-0.24001,-0.448392,0.000788944,-0.324827,-1.69572,1.40974,-0.6881,-0.0213237,0.854882,-0.604239,2
0.892122,-0.320391,-0.35697,-0.19451,-0.00187116,-0.0761046,-0.0714824,-0.111643,0.227605,0.239774,0.27903,0.151825,-0.0746484,0.529789,-0.822761,0.260843,-0.57335,-0.409739,3
0.206783,0.653796,-0.35697,-0.19451,-0.598821,-0.12,-0.456207,-0.129618,-0.55822,-0.581585,-0.685878,-0.37677,0.241892,-1.30959,1.97627,-0.575303,-0.1574,2.3995,6
0.659107,0.601607,2.41015,-0.19451,-0.00187127,-0.0453825,-0.348484,-0.132048,-0.751281,-0.733806,-0.74459,-0.767869,0.76946,-0.571568,0.196816,-0.777221,0.201841,-0.350574,3
0.823588,1.0887,-0.35697,-0.19451,0.101051,-0.0858576,0.159353,-0.117218,0.292605,0.319056,0.337741,0.209878,0.00208865,0.541143,-0.918948,0.320383,-0.597723,-0.383817,5
-0.84864,1.34964,-0.35697,-0.19451,0.0804668,-0.0886387,0.020852,-0.112003,0.643802,0.629841,0.741062,0.533757,-0.650177,1.17698,-1.34217,0.729396,-0.559241,-0.434353,5
0.809882,0.375456,-0.35697,-0.19451,-0.351807,-0.116367,-0.179205,-0.124275,-0.881282,-0.870171,-0.882434,-0.880921,0.81742,-0.730527,0.418045,-0.91701,1.00618,-0.435898,4
0.659107,1.0887,-0.35697,4.39036,0.492156,-0.0801428,0.851857,-0.0805379,0.429397,0.439564,0.498559,0.332097,-0.256899,0.813643,-1.12094,0.483471,-0.563231,-0.404671,5
1.49522,-0.0246559,-0.35697,-0.19451,-0.0636247,0.047527,-0.286928,-0.0113858,-0.911357,-0.920911,-0.895197,-0.911475,0.654354,-0.639693,0.427664,-0.929954,2.33641,-0.524357,2
0.522039,0.479834,-0.35697,-0.19451,0.718585,0.119212,-0.240761,-0.101882,-0.172099,-0.277143,-0.0323956,-0.236219,-0.813243,0.790935,-0.524583,-0.0549765,0.13383,-0.554396,3
0.933243,0.532022,-0.35697,-0.19451,-0.0636249,-0.0704062,-0.117649,-0.108432,-0.233219,-0.321541,-0.106423,-0.297328,-0.611808,0.654685,-0.495727,-0.130049,0.116685,-0.53592,3
1.22109,0.653796,-0.35697,-0.19451,0.677416,-0.111039,2.51387,0.181572,0.0888729,0.0716969,0.12587,0.0601609,-0.228123,0.319736,-0.312973,0.105522,-0.564308,-0.54101,5
0.919536,2.0107,2.41015,-0.19451,0.224558,-0.073049,-0.0407042,-0.117941,-0.573743,-0.587928,-0.680773,-0.425657,0.337813,-1.18469,1.66847,-0.616722,-0.361741,2.48835,6
1.67341,0.619003,-0.35697,-0.19451,0.245142,-0.0146605,3.68343,2.7326,-0.0333666,-0.0678391,0.0186577,-0.0620576,-0.285675,0.319736,-0.255261,0.00715191,-0.60302,-0.767764,5
1.26221,-0.0246559,-0.35697,-0.19451,-0.578236,-0.124335,-0.533152,-0.13507,-0.813371,-0.730635,-0.846696,-0.844255,1.41213,-0.889486,0.0910108,-0.873002,0.547129,0.201546,0
-0.643038,-1.06843,2.41015,-0.19451,-0.454729,-0.118389,-0.225373,-0.125498,1.91179,1.93958,1.88721,1.89344,-1.30244,1.40406,-1.07285,1.89172,-0.983814,-0.532261,1
-0.588211,-0.250806,2.41015,-0.19451,-0.434145,-0.12194,-0.302317,-0.126569,-0.504862,-0.388138,-0.532718,-0.57843,1.46969,-0.599954,-0.457252,-0.56236,-0.222809,0.0558683,0
1.37186,1.71496,2.41015,-0.19451,-0.145963,-0.116655,-0.179205,-0.110951,-0.603818,-0.629154,-0.701194,-0.456212,0.261076,-1.14495,1.67809,-0.642609,-0.180307,2.5368,6
-0.368903,-0.337787,-0.35697,-0.19451,0.121635,-0.0463736,-0.25615,-0.117689,-0.480608,-0.388138,-0.481665,-0.563153,1.22988,-0.401255,-0.553439,-0.510586,-0.0739509,-0.0541918,0
1.55005,0.671192,5.17726,-0.19451,-0.351807,-0.111425,0.0670188,-0.127754,-0.472847,-0.486447,-0.616956,-0.282051,0.261076,-1.34933,2.02436,-0.495054,-0.380461,2.36474,6
-1.60251,1.78455,-0.35697,-0.19451,0.368649,-0.0830431,-0.363873,-0.132428,-0.499041,-0.537187,-0.652694,-0.272884,0.0596415,-1.43449,2.37063,-0.487288,-0.0109018,2.35284,6
-1.21872,0.375456,-0.35697,-0.19451,-0.598821,-0.122931,-0.317706,-0.105094,-0.948223,-0.927254,-0.981988,-0.917586,0.961302,-1.00303,0.735461,-1.01797,-0.766684,-0.755857,2
1.17996,-0.285599,2.41015,-0.19451,0.245142,-0.0770957,-0.10226,-0.0922468,-0.532026,-0.600613,-0.422954,-0.590652,-0.189754,0.291351,-0.303354,-0.451046,0.526831,-0.515465,4
-1.35579,-0.529145,-0.35697,-0.19451,0.224557,-0.122601,-0.0868711,0.0152529,-0.436951,-0.397651,-0.39998,-0.514266,0.711907,-0.111723,-0.524583,-0.427748,-0.03355,-0.237754,0
0.60428,1.31485,-0.35697,-0.19451,-0.2283,-0.117429,-0.317706,-0.122458,-0.590236,-0.61964,-0.680773,-0.447046,0.213116,-1.08818,1.63,-0.634843,-0.212079,2.58654,6
-1.65734,2.16726,-0.35697,-0.19451,0.533325,-0.0868695,0.220909,-0.118763,-0.458295,-0.492789,-0.632272,-0.211775,0.0596415,-1.53667,2.54377,-0.435514,-0.0207715,2.30888,6
0.672814,-0.476957,5.17726,-0.19451,0.121636,-0.111955,-0.41004,-0.125211,0.474024,0.607642,0.386242,0.445149,0.827012,-0.19688,-0.495727,0.369568,-1.10514,-0.231387,3
-1.31467,0.0275327,-0.35697,-0.19451,-0.557652,-0.125904,-0.486985,-0.137149,-0.817252,-0.730635,-0.856907,-0.844255,1.4505,-0.934902,0.129485,-0.880768,0.450568,0.270896,0
1.41298,-0.581334,-0.35697,-0.19451,-0.0224557,-0.0780608,-0.0560932,-0.0982653,-0.529116,-0.5689,-0.453586,-0.575375,0.0692336,0.0699439,-0.18793,-0.48211,0.213113,-0.491695,4
0.151956,-0.807484,5.17726,-0.19451,-0.00187127,-0.0939433,0.174742,-0.0446371,-0.278816,-0.235917,-0.223846,-0.382881,0.615985,0.138069,-0.851617,-0.249128,-0.0598993,-0.26271,0
1.17996,0.532022,-0.35697,-0.19451,-0.660574,-0.126647,-0.56393,-0.139101,-0.963745,-0.936767,-0.997304,-0.938975,1.02845,-1.01438,0.687367,-1.0335,0.563545,-0.473359,4
-1.46545,0.375456,-0.35697,-0.19451,-0.557652,-0.126895,-0.502374,-0.133811,-0.8677,-0.778204,-0.923276,-0.877865,1.51765,-1.08251,0.31224,-0.922188,0.76053,0.512482,0
0.371264,2.14987,-0.35697,8.97523,-0.104794,-0.100137,1.29814,-0.0663635,-0.396205,-0.334226,-0.43827,-0.401214,0.884565,-0.605631,0.139104,-0.466578,-0.924644,-0.254046,6
-0.738986,0.0275327,-0.35697,-0.19451,-0.454729,-0.116797,-0.471596,-0.131829,-0.540758,-0.581585,-0.471454,-0.57843,0.0692336,0.01885,-0.101362,-0.461401,0.587567,-0.278584,2
0.056008,1.12349,-0.35697,-0.19451,0.656831,-0.0824644,0.605633,-0.0992346,0.629249,0.598128,0.730852,0.530702,-0.794059,1.19401,-1.22674,0.719042,-0.555224,-0.463458,5
-1.25984,0.323268,-0.35697,-0.19451,-0.00187127,-0.096602,-0.425429,-0.116214,-0.86964,-0.889198,-0.849249,-0.865644,0.529656,-0.577245,0.446901,-0.883357,1.6937,-0.593855,2
0.768761,0.671192,-0.35697,-0.19451,0.286311,0.0322485,3.03709,0.0241321,0.13447,0.103409,0.16416,0.127381,-0.391189,0.308382,-0.130218,0.144352,-0.619204,-0.624191,5
0.0834216,1.47142,-0.35697,-0.19451,-0.187131,-0.117976,-0.502374,-0.136078,-0.546579,-0.572071,-0.670562,-0.367604,0.213116,-1.27553,1.94741,-0.567537,-0.191518,2.42982,6
-0.930881,1.83674,-0.35697,-0.19451,0.306896,-0.0813891,0.282465,-0.116214,-0.587325,-0.59427,-0.703747,-0.434824,0.414551,-1.2585,1.71656,-0.624488,-0.346902,2.40293,6
0.864709,-1.53812,-0.35697,-0.19451,-0.248885,-0.103854,-0.363873,-0.130599,2.2921,2.32964,2.20374,2.33648,-1.52306,1.29052,-0.659244,2.21272,-1.06778,-0.595357,1
0.179369,0.35806,-0.35697,-0.19451,-0.372392,-0.108117,-0.594708,-0.131091,-0.953074,-0.920911,-0.992198,-0.926753,1.06682,-1.04277,0.696986,-1.02832,-0.24757,-0.350327,4
-1.46545,1.48881,-0.35697,4.39036,0.265727,-0.111424,0.590245,-0.0947344,0.307158,0.290515,0.381136,0.231267,-0.400781,0.745518,-0.861236,0.364391,-0.542732,-0.455619,5
-1.49286,-1.25979,-0.35697,-0.19451,-0.434145,-0.117429,-0.440818,-0.127884,2.25038,2.22182,2.21906,2.29065,-2.089,1.63682,-0.678481,2.22825,-0.933294,-0.626122,1
-0.0536464,-1.10322,-0.35697,-0.19451,0.14222,-0.0753614,0.128575,-0.0913021,-0.270084,-0.232745,-0.205977,-0.379825,0.558433,0.206194,-0.909329,-0.231008,-0.0201165,-0.267396,0
-0.972001,0.166702,-0.35697,-0.19451,-0.125378,-0.104845,-0.533152,-0.134315,-0.829864,-0.832115,-0.808406,-0.844255,0.654354,-0.537506,0.254528,-0.841938,0.891678,-0.443336,4
-0.0810599,-0.146429,-0.35697,4.39036,0.203973,-0.0922347,0.713356,-0.090243,-0.772625,-0.835287,-0.719063,-0.767869,0.0596415,-0.276359,0.408426,-0.751334,1.49071,-0.665289,2
1.646,-1.83386,-0.35697,-0.19451,-0.331223,-0.104514,-0.348483,-0.136582,2.64135,2.81485,2.38243,2.75508,-0.57344,0.438955,-0.168693,2.39392,-1.38266,-0.590301,1
-1.67105,-0.790088,-0.35697,4.39036,4.79431,7.81461,11.3318,11.1222,1.11627,1.08333,1.08567,1.17235,-1.20652,0.711456,0.00444287,1.07887,-0.688363,-0.678654,2
-1.04054,-0.129033,-0.35697,-0.19451,-0.207716,-0.120371,-0.0868712,-0.117752,-0.891954,-0.911397,-0.877328,-0.880921,0.54884,-0.634016,0.52385,-0.911833,1.96504,-0.614829,2
0.892122,0.671192,-0.35697,-0.19451,0.0804664,-0.0384453,3.19098,2.49757,0.112157,0.062183,0.159054,0.102937,-0.544663,0.404893,-0.139837,0.144352,-0.562491,-0.73234,5
-1.46545,1.40183,-0.35697,-0.19451,0.245142,-0.10044,0.0977966,-0.120647,0.545816,0.531531,0.638956,0.442093,-0.57344,1.06911,-1.23636,0.625849,-0.544733,-0.437217,5
1.22109,0.340664,-0.35697,-0.19451,-0.660574,-0.12347,-0.548541,-0.137245,-0.953074,-0.930425,-0.97433,-0.938975,0.980487,-0.923548,0.581562,-1.0102,2.02355,-0.403823,4
-0.670452,0.201495,-0.35697,-0.19451,-0.537067,-0.124665,-0.440818,-0.138093,-0.839565,-0.740149,-0.890092,-0.865644,1.58479,-1.02574,0.148723,-0.891123,0.818467,0.434125,0
-1.52027,0.184098,-0.35697,-0.19451,-0.557652,-0.125904,-0.56393,-0.139101,-0.831804,-0.74332,-0.872223,-0.859533,1.47928,-0.951934,0.129485,-0.888535,0.702593,0.291371,0
1.39927,-0.0942407,-0.35697,-0.19451,-0.681158,-0.126895,-0.379262,-0.138345,-0.823073,-0.736977,-0.862012,-0.850366,1.4505,-0.934902,0.129485,-0.885946,0.520092,0.260183,0
1.71453,1.26266,-0.35697,-0.19451,-0.145963,-0.0938194,-0.0407045,-0.11945,0.280964,0.281001,0.335188,0.212934,-0.228123,0.592237,-0.774668,0.317795,-0.603371,-0.442039,5
1.70082,1.45402,5.17726,-0.19451,0.306896,-0.106594,-0.425429,-0.135544,-0.652326,-0.664038,-0.777774,-0.483711,0.424143,-1.37204,1.89932,-0.665907,0.0240738,2.31675,6
-1.23243,-0.824881,-0.35697,4.39036,2.18008,4.15859,1.4982,3.28981,-0.61643,-0.695751,-0.568456,-0.590652,-0.21853,-0.185525,0.533469,-0.598601,0.922117,-0.750923,2
0.357557,-0.163825,-0.35697,-0.19451,-0.475314,-0.122931,-0.394651,-0.131103,-0.80755,-0.721121,-0.844144,-0.838144,1.44091,-0.906517,0.0910108,-0.867825,0.486296,0.227845,0
-0.533384,1.21047,-0.35697,-0.19451,0.512741,-0.0904678,-0.0560933,-0.109405,0.637981,0.594957,0.743615,0.545979,-0.909164,1.22807,-1.16903,0.731985,-0.557638,-0.483052,5
-0.615625,0.0101365,-0.35697,-0.19451,-0.495898,-0.123674,-0.548541,-0.139668,-0.836655,-0.746491,-0.877328,-0.865644,1.49846,-0.957611,0.119867,-0.893712,0.795292,0.313971,0
-0.0810599,0.792965,-0.35697,-0.19451,-0.269469,-0.105385,-0.394651,-0.124546,-0.290458,-0.340568,-0.440822,-0.0590021,-0.21853,-1.24147,2.32254,-0.306079,-0.346503,2.48617,6
1.02919,2.20206,-0.35697,-0.19451,0.14222,-0.0956279,-0.271539,-0.122733,-0.728968,-0.749662,-0.846696,-0.560098,0.404958,-1.38339,1.93779,-0.730625,0.597861,2.30101,6
-0.12218,1.19308,2.41015,-0.19451,1.54196,-0.0643413,0.528689,-0.0881014,0.524473,0.499818,0.641508,0.402372,-0.650177,1.21104,-1.39988,0.628437,-0.450598,-0.42829,5
0.343851,0.49723,-0.35697,-0.19451,-0.660574,-0.126647,-0.10226,-0.0793997,-0.934641,-0.908226,-0.961566,-0.917586,0.999671,-0.946257,0.600799,-0.99726,0.482433,-0.417032,4
0.60428,1.15829,-0.35697,-0.19451,0.450987,-0.0869607,0.128575,-0.104565,0.406114,0.401509,0.478138,0.319875,-0.372005,0.813643,-1.00552,0.462761,-0.568677,-0.434813,5
1.34445,0.653796,-0.35697,-0.19451,-0.187131,-0.0595049,1.82136,0.387314,0.13059,0.0907244,0.184581,0.102937,-0.467926,0.467341,-0.322591,0.165062,-0.51893,-0.59495,5
-0.163301,-0.163825,-0.35697,-0.19451,-0.351807,-0.115994,-0.579319,-0.13866,-0.294338,-0.337397,-0.21874,-0.340104,-0.151386,0.262965,-0.293735,-0.243951,-0.144391,-0.511114,4
-1.62993,0.532022,-0.35697,-0.19451,-0.660574,-0.126647,-0.640875,-0.139668,-0.968596,-0.936767,-1.01007,-0.938975,1.07641,-1.07115,0.735461,-1.04644,-0.896462,-0.473359,4
-1.25984,-0.424768,-0.35697,-0.19451,-0.125378,-0.0992337,0.00546275,-0.120979,-0.565012,-0.616469,-0.468902,-0.624262,-0.00750348,0.177809,-0.293735,-0.497642,0.501893,-0.485077,4
-0.149594,2.06289,-0.35697,-0.19451,0.306896,-0.0726045,0.621023,-0.107514,-0.339936,-0.388138,-0.499534,-0.0987231,-0.160978,-1.34365,2.43796,-0.339732,-0.241769,2.43227,6
-1.01312,-1.88605,-0.35697,-0.19451,-0.434143,-0.120949,-0.333095,-0.126821,2.49292,2.57383,2.32372,2.59008,-1.29285,0.915831,-0.255261,2.33438,-1.19696,-0.632965,1
-0.643038,-0.407372,-0.35697,-0.19451,-0.125378,0.0576852,0.0362408,0.009963,-0.850237,-0.895541,-0.798196,-0.859533,0.280261,-0.350161,0.31224,-0.831583,1.96855,-0.593815,2
-0.218128,-0.407372,-0.35697,-0.19451,-0.351807,-0.116367,-0.548541,-0.133307,0.526413,0.534702,0.58535,0.442093,-0.352821,0.824998,-1.04399,0.571486,-0.647937,-0.427845,3
-0.684159,-1.01624,-0.35697,-0.19451,0.224558,-0.102545,-0.240761,-0.124274,0.541935,0.50299,0.654272,0.439038,-0.794059,1.19401,-1.22674,0.641381,-0.491046,-0.462521,3
-0.697866,-0.616126,-0.35697,-0.19451,-0.434145,-0.119958,-0.533152,-0.136582,1.92635,1.96177,1.91529,1.88427,-1.24489,1.50625,-1.30369,1.92019,-0.973318,-0.502378,1
-0.999415,-0.37258,-0.35697,-0.19451,-0.434145,-0.115994,-0.440818,-0.130536,-0.894864,-0.91774,-0.86967,-0.893143,0.520064,-0.565891,0.437282,-0.904067,2.07106,-0.581636,2
0.426091,1.00172,-0.35697,-0.19451,-0.516483,-0.119513,-0.25615,-0.131576,-0.664938,-0.679894,-0.790538,-0.492877,0.404958,-1.38339,1.93779,-0.673673,0.0835953,2.30988,6
-0.0536464,-0.181222,-0.35697,-0.19451,-0.0636248,-0.0932,0.143964,-0.114162,-0.439862,-0.365939,-0.430612,-0.517321,1.02845,-0.299068,-0.524583,-0.458812,-0.132732,-0.144119,0
-0.42373,0.0623251,-0.35697,-0.19451,-0.41356,-0.116118,-0.456207,-0.128464,-0.898745,-0.920911,-0.887539,-0.880921,0.529656,-0.662402,0.591181,-0.922188,2.13943,-0.676903,2
-0.492264,-0.96405,-0.35697,-0.19451,0.800923,-0.0595048,-0.00992631,-0.119452,-0.506802,-0.432535,-0.48677,-0.596763,1.086,-0.282036,-0.611151,-0.515763,0.153778,-0.130118,0
-0.163301,-0.00725971,2.41015,-0.19451,-0.166547,-0.113469,-0.133038,-0.110958,0.583652,0.544216,0.679798,0.500147,-0.832427,1.12021,-1.06323,0.667268,-0.559457,-0.484713,3
0.768761,-1.88605,-0.35697,-0.19451,-0.392975,-0.122601,-0.27154,-0.119263,2.70441,2.88461,2.42072,2.84063,-0.563847,0.325413,0.0140616,2.43275,-1.41148,-0.626185,1
-0.519677,0.392853,-0.35697,-0.19451,-0.351807,-0.11367,0.744134,-0.060043,0.159694,0.116095,0.268819,0.0693272,-0.525479,0.85906,-0.928567,0.250489,-0.347946,-0.465236,3
0.343851,0.601607,-0.35697,-0.19451,0.101051,-0.0908876,-0.286928,-0.133055,-0.749341,-0.736977,-0.734379,-0.770924,0.721499,-0.514797,0.148723,-0.766866,0.333729,-0.37568,3
-1.12278,0.49723,-0.35697,-0.19451,0.0187132,-0.0892359,-0.333095,-0.126065,-0.93076,-0.908226,-0.948803,-0.920642,0.961302,-0.883808,0.533469,-0.984316,0.97142,-0.369073,4
-0.341489,-0.146429,2.41015,-0.19451,-0.41356,-0.123674,-0.471596,-0.134567,-0.898745,-0.927254,-0.872223,-0.893143,0.472103,-0.560214,0.475757,-0.906655,2.31034,-0.620557,2
0.330144,-0.111637,5.17726,-0.19451,-0.392976,-0.12161,-0.394651,-0.132614,-0.414638,-0.334226,-0.41019,-0.492877,1.06682,-0.310422,-0.54382,-0.438103,-0.193876,-0.136915,0
-0.382609,-0.129033,-0.35697,-0.19451,-0.434145,-0.122931,-0.517763,-0.136645,-0.796879,-0.721121,-0.82117,-0.832034,1.3354,-0.815683,0.0429175,-0.852293,0.523955,0.0834456,0
-1.56139,-0.0942407,-0.35697,-0.19451,-0.598821,-0.123922,-0.56393,-0.139101,-0.952103,-0.936767,-0.969224,-0.935919,0.913342,-0.895163,0.600799,-1.00503,2.51022,-0.498104,2
1.68712,0.636399,-0.35697,-0.19451,0.409818,0.0708992,-0.0714818,-0.0761249,0.180067,0.122437,0.296898,0.0937709,-0.669361,0.927185,-0.89971,0.278964,-0.319112,-0.485911,5
-0.711572,-0.355184,-0.35697,-0.19451,-0.228301,-0.119958,-0.363873,-0.113973,-0.49031,-0.388138,-0.496981,-0.575375,1.3258,-0.446672,-0.572676,-0.526118,-0.0726501,-0.0223361,0
-0.12218,2.11508,2.41015,-0.19451,-0.187131,-0.115003,-0.0560933,-0.0731651,-0.597997,-0.61964,-0.713958,-0.431768,0.289853,-1.26417,1.85122,-0.6219,-0.162929,2.43205,6
-0.80752,-0.389976,2.41015,-0.19451,-0.434145,-0.119958,-0.0560932,-0.129088,-0.471877,-0.375452,-0.474007,-0.557042,1.25866,-0.401255,-0.582295,-0.50282,-0.0728241,-0.0612777,0
-0.012526,1.17568,-0.35697,-0.19451,0.595078,-0.0662417,0.236298,-0.0925594,0.594324,0.572758,0.702772,0.478759,-0.678953,1.21104,-1.37102,0.690566,-0.496178,-0.435234,5
-0.0536464,1.97591,-0.35697,-0.19451,-0.207716,-0.101541,-0.240761,-0.126821,-0.774565,-0.762348,-0.89775,-0.630373,0.740683,-1.4572,1.72618,-0.790164,0.5709,2.13634,6
0.234196,-0.198618,-0.35697,-0.19451,-0.310638,-0.116367,-0.517763,-0.134318,-0.214786,-0.235917,-0.183003,-0.230108,-0.0170956,0.0358812,-0.0436503,-0.207709,-0.46053,-0.541797,4
0.0971283,-0.685711,-0.35697,-0.19451,0.409818,-0.0998975,-0.425429,-0.132428,-0.737699,-0.727464,-0.74459,-0.731203,0.692723,-0.651047,0.408426,-0.777221,-0.203275,-0.50089,3
0.933243,-1.53812,-0.35697,-0.19451,-0.59882,-0.120949,-0.471596,-0.135322,2.60448,2.8085,2.34414,2.69091,-0.266491,0.399215,-0.409159,2.35509,-1.41719,-0.5073,1
-1.21872,1.45402,-0.35697,-0.19451,0.306895,-0.0564171,1.11347,-0.0925257,0.517681,0.50299,0.59556,0.432927,-0.554255,0.944217,-1.04399,0.581841,-0.596667,-0.452864,5
-0.0399396,-1.95563,-0.35697,-0.19451,-0.331223,-0.120371,0.128575,-0.0542724,2.78687,2.97024,2.45135,2.98118,-0.602216,0.0472354,0.52385,2.46382,-1.46345,-0.749838,1
1.68712,-1.22499,-0.35697,-0.19451,-0.434142,-0.120949,-0.440818,-0.128269,2.55986,2.72288,2.33393,2.64508,-0.602216,0.592237,-0.399541,2.34474,-1.3393,-0.553013,1
-0.396316,-0.146429,-0.35697,-0.19451,0.0392976,-0.105766,0.251687,-0.116125,-0.583445,-0.695751,-0.489323,-0.581486,-0.544663,0.149423,0.293002,-0.518352,0.838488,-0.709324,2
-0.670452,2.18466,2.41015,-0.19451,0.0598821,-0.0813076,-0.0253152,-0.0464633,-0.62031,-0.587928,-0.713958,-0.532598,0.798236,-1.1336,1.12021,-0.702149,-0.979566,2.54076,6
1.646,0.0971174,-0.35697,-0.19451,-0.701743,-0.127308,-0.671653,-0.140171,-0.970536,-0.936767,-1.01517,-0.938975,1.09559,-1.09386,0.754698,-1.05162,-1.8698,0.881942,4
-0.780106,-0.755296,-0.35697,-0.19451,-0.269469,-0.123592,-0.194594,-0.11114,1.93896,1.99983,1.91018,1.89344,-1.02427,1.39838,-1.34217,1.91502,-1.00233,-0.476143,1
-0.780106,-0.111637,-0.35697,-0.19451,-0.537067,-0.122683,-0.225372,-0.103582,-0.449563,-0.346911,-0.461244,-0.529543,1.29703,-0.446672,-0.54382,-0.489876,-0.1998,-0.0370085,0
-0.50597,-0.146429,-0.35697,-0.19451,-0.084209,-0.0866757,0.482522,-0.0685679,-0.393294,-0.327883,-0.3719,-0.4776,0.913342,-0.179848,-0.611151,-0.399272,-0.129345,-0.166082,0
